id,sentence,tags
1130,Je kunt ze aaien en knuffelen.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.kunnen | VERBCLUSTER.modal-inf | PRONOUN.3sg-fem | PRONOUN.3pl | MODALITY.Epistemic-kan | CONNECTOR.en-additive
1131,"Ze zijn zacht en schoon, maar je hoeft ze niet de hele dag te verzorgen.",SENTENCE_TYPE.Negative-declarative | TENSE.Presens | MODAL.hoeven-neg | VERBCLUSTER.modal-inf | VERBCLUSTER.te-inf | ARTICLE.De | PRONOUN.2sg-informal | PRONOUN.3sg-masc | PRONOUN.3pl | PARTICLE.maar | NEGATION.niet | NEGATION.hoeven-neg | CONNECTOR.en-additive | CONNECTOR.maar-adversative | DISCOURSE.Informal-register
1132,Je geeft ze twee keer per dag eten en je bent klaar.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Perfectum | VERB.Separable-verb | PRONOUN.2sg-informal | PRONOUN.3sg-fem | PRONOUN.3pl | CONNECTOR.en-additive | DISCOURSE.Informal-register | TOPIC.Daily-life
1133,Een hond heeft alleen maar nadelen.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PARTICLE.maar | CONNECTOR.maar-adversative | TOPIC.Daily-life
1134,Je moet hem een paar keer per dag uitlaten.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.moeten | VERBCLUSTER.modal-inf | PRONOUN.3sg-masc | MODALITY.Deontic-obligation | TOPIC.Travel-leisure
1135,We hebben daar helemaal geen tijd voor.,SENTENCE_TYPE.Negative-declarative | TENSE.Presens | VERB.Separable-verb | NEGATION.geen
1136,Bovendien is ons appartement te klein voor een hond.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.1pl | DEGREE.te-excess | TOPIC.Daily-life | TOPIC.Housing-living
1137,Zo'n beest heeft hier toch geen ruimte.,SENTENCE_TYPE.Negative-declarative | TENSE.Presens | PARTICLE.toch | NEGATION.geen | SYNTAX.Inversion-V2
1138,Dat vind ik zielig.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.1sg | SYNTAX.Subordinate-clause
1139,"Mario Hm hm, maar honden zijn wel heel sociale dieren.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.3sg-masc | PARTICLE.maar | PARTICLE.wel | DEGREE.Intensifier | CONNECTOR.maar-adversative | DISCOURSE.Backchannel-opener
1140,Ze zijn blij als je thuiskomt.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.2sg-informal | PRONOUN.3sg-masc | SYNTAX.Subordinate-clause | CONNECTOR.als-conditional | DISCOURSE.Informal-register
1141,En ze luisteren naar je.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.2sg-informal | PRONOUN.3sg-fem | PRONOUN.3pl | DISCOURSE.Informal-register
1142,Je kunt ze trainen en met ze spelen.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.kunnen | VERBCLUSTER.modal-inf | PRONOUN.3sg-fem | PRONOUN.3pl | MODALITY.Epistemic-kan | CONNECTOR.en-additive
1143,En met een hond maak je contacten in de buurt.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | PRONOUN.2sg-informal | DISCOURSE.Informal-register | TOPIC.Daily-life
1144,"Als je je hond uitlaat, maak je veel sneller een praatje met mensen uit de buurt.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | VERB.Reflexive | ARTICLE.De | NP.Diminutive | PRONOUN.2sg-informal | SYNTAX.Subordinate-clause | DISCOURSE.Informal-register | TOPIC.Daily-life
1145,En we kennen hier nog helemaal niemand.,SENTENCE_TYPE.Negative-declarative | TENSE.Presens | PRONOUN.1pl | PRONOUN.Indefinite | PARTICLE.nog | NEGATION.niemand
1146,"Björn Ja, maar een hond blaft ook de hele dag als we niet thuis zijn.",SENTENCE_TYPE.Negative-declarative | TENSE.Presens | ARTICLE.De | NP.Noun-compound | PRONOUN.3sg-masc | PRONOUN.1pl | PARTICLE.maar | NEGATION.niet | SYNTAX.Subordinate-clause | CONNECTOR.als-conditional | CONNECTOR.maar-adversative | DISCOURSE.Backchannel-opener | TOPIC.Daily-life
1147,Die kan niet goed alleen zijn.,SENTENCE_TYPE.Negative-declarative | TENSE.Presens | MODAL.kunnen | VERBCLUSTER.modal-inf | PRONOUN.3sg-masc | NEGATION.niet | MODALITY.Epistemic-kan
1148,"Nee, een hond past echt niet bij ons.",SENTENCE_TYPE.Negative-declarative | TENSE.Presens | PRONOUN.1pl | PARTICLE.echt-intensifier | DEGREE.Intensifier | NEGATION.niet | TOPIC.Daily-life
1149,"Mario Oké, geen hond.",SENTENCE_TYPE.Negative-declarative | TENSE.Presens | NEGATION.geen | DISCOURSE.Backchannel-opener | TOPIC.Daily-life
1150,Maar een vogel dan?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens | TOPIC.Daily-life
1151,Dat is toch ook leuk?,SENTENCE_TYPE.Tag-question | TENSE.Presens | PARTICLE.toch | SYNTAX.Subordinate-clause
1152,Of vissen?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens
1153,Die ruik je niet en ze maken geen rommel.,SENTENCE_TYPE.Negative-declarative | TENSE.Presens | PRONOUN.2sg-informal | PRONOUN.3sg-fem | PRONOUN.3pl | NEGATION.niet | NEGATION.geen | CONNECTOR.en-additive | DISCOURSE.Informal-register
1154,Björn Die zijn toch niet geschikt als huisdier?,SENTENCE_TYPE.Tag-question | TENSE.Perfectum | PRONOUN.3sg-masc | PARTICLE.toch | NEGATION.niet | SYNTAX.Subordinate-clause | CONNECTOR.als-conditional | TOPIC.Daily-life
1155,Een vis of een vogel komt toch niet naast je op de bank zitten?,SENTENCE_TYPE.Tag-question | TENSE.Presens | ARTICLE.De | PRONOUN.2sg-informal | PARTICLE.toch | NEGATION.niet | CONNECTOR.of-alternative | DISCOURSE.Informal-register | TOPIC.Daily-life
1156,Dat zijn zulke ongezellige dieren.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.3sg-masc | SYNTAX.Subordinate-clause
1157,"Nee, ik wil echt een poes.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.willen | VERBCLUSTER.modal-inf | PRONOUN.1sg | PARTICLE.echt-intensifier | DEGREE.Intensifier
1158,"We kunnen toch gewoon een keer gaan kijken bij die kleine poesjes, voordat we iets besluiten?",SENTENCE_TYPE.Tag-question | TENSE.Futurum-gaan | MODAL.kunnen | VERBCLUSTER.modal-inf | PRONOUN.1pl | PRONOUN.Indefinite | PARTICLE.toch | PARTICLE.gewoon | MODALITY.Epistemic-kan | SYNTAX.Subordinate-clause | TOPIC.Media-entertainment
1159,"Mario Oké, oké.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | DISCOURSE.Backchannel-opener
1160,Je hebt me overtuigd.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.1sg
1161,Maak maar een afspraak.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | CONNECTOR.maar-adversative | TOPIC.Daily-life
1162,Voor welk doel gebruiken mensen sociale media?,SENTENCE_TYPE.Wh-question | TENSE.Presens | TOPIC.Media-entertainment
1163,Sociale media zijn bij de hele Nederlandse bevolking populair.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | PRONOUN.3sg-masc
1164,"Jongeren, mensen van middelbare leeftijd en ouderen gebruiken sociale media.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Noun-compound | CONNECTOR.en-additive | TOPIC.Media-entertainment
1165,Dat doen ze vooral om contact te maken.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | VERBCLUSTER.te-inf | PRONOUN.3sg-fem | PRONOUN.3pl | SYNTAX.Subordinate-clause
1166,Zestig procent van de gebruikers heeft dankzij sociale media meer contact met vrienden en familie.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | NP.Adjective-comparative | CONNECTOR.en-additive | TOPIC.Media-entertainment | TOPIC.Relationships-family
1167,Daarnaast gebruiken ze sociale media om nieuws te volgen.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | VERBCLUSTER.te-inf | PRONOUN.3sg-fem | PRONOUN.3pl | TOPIC.Media-entertainment
1168,Of ze doen dat om tweedehands spullen en koopjes te zoeken.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | VERBCLUSTER.te-inf | NP.Demonstrative | PRONOUN.3sg-fem | PRONOUN.3pl | SYNTAX.Subordinate-clause | CONNECTOR.en-additive
1169,"Een deel van de gebruikers zoekt op sociale media naar evenementen, zoals concerten, festivals of speciale feestdagen.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | CONNECTOR.of-alternative | TOPIC.Media-entertainment
1170,Tot slot willen mensen via sociale media volgen wat andere mensen doen.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.willen | VERBCLUSTER.modal-inf | PRONOUN.Relative-clause | TOPIC.Media-entertainment
1171,Hoeveel tijd besteden gebruikers aan sociale media?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens | TOPIC.Media-entertainment
1172,De meeste gebruikers besteden minder dan een uur per dag aan sociale media.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Adjective-comparative | TOPIC.Media-entertainment
1173,Het valt echter op dat jongeren tussen de 18 en 25 jaar veel vaker op sociale media zitten.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | NP.Demonstrative | SYNTAX.Subordinate-clause | CONNECTOR.en-additive | CONNECTOR.echter-contrast | TOPIC.Media-entertainment
1174,De helft van hen besteedt één tot drie uur per dag aan sociale media.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.3pl | TOPIC.Media-entertainment
1175,Voor een kwart is dit drie tot vijf uur.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Demonstrative
1176,Een kleine groep van tien procent besteedt zelfs zo'n tien uur per dag aan sociale media.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | TOPIC.Media-entertainment
1177,Ouderen op sociale media Er is ook een toename van het aantal ouderen op sociale media. 65 procent van de ouderen tussen de 65 en 75 jaar zit op sociale media.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | ARTICLE.Het | ER.Existential | CONNECTOR.en-additive | INFSTR.Topicalization-fronting | TOPIC.Media-entertainment
1178,Dat is meer dan een aantal jaar geleden.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Perfectum | NP.Adjective-comparative | SYNTAX.Subordinate-clause
1179,Er zitten meer ouderen op sociale media omdat ze handiger met hun smartphone of computer zijn geworden.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Perfectum | NP.Adjective-comparative | PRONOUN.3sg-masc | PRONOUN.3pl | SYNTAX.Subordinate-clause | CONNECTOR.omdat-causal | CONNECTOR.of-alternative | TOPIC.Media-entertainment
1180,Ze communiceren via sociale media met hun kleinkinderen en andere familieleden of kennissen.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.3pl | CONNECTOR.en-additive | CONNECTOR.of-alternative | TOPIC.Media-entertainment | TOPIC.Relationships-family
1181,Wat plaatsen gebruikers?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens | TOPIC.Media-entertainment
1182,"De meeste gebruikers delen foto's van belangrijke gebeurtenissen, zoals een huwelijk of een diploma-uitreiking.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | CONNECTOR.of-alternative | TOPIC.Media-entertainment | TOPIC.Education | TOPIC.Relationships-family
1183,"Ze plaatsen slechts een paar keer per jaar een bericht, foto of filmpje op hun profiel.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Diminutive | PRONOUN.3pl | CONNECTOR.of-alternative | TOPIC.Media-entertainment
1184,Een klein deel van de gebruikers plaatst bijna iedere dag iets.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | PRONOUN.Indefinite
1185,Dit zijn vooral jongeren.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.3sg-masc
1186,"Zij delen ook foto's van dagelijkse activiteiten, zoals een bezoek aan de sportschool, een restaurant of een feestje.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | NP.Diminutive | NP.Noun-compound | CONNECTOR.of-alternative | TOPIC.Media-entertainment
1187,Wat zijn de nadelen?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens | ARTICLE.De | PRONOUN.3sg-masc
1188,"Het gebruik van sociale media heeft een aantal risico's, vooral bij jongeren.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | TOPIC.Media-entertainment
1189,Uit onderzoek blijkt dat steeds meer jongeren aan sociale media verslaafd zijn.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Demonstrative | NP.Adjective-comparative | PRONOUN.3sg-masc | PRONOUN.Relative-clause | SYNTAX.Subordinate-clause | TOPIC.Media-entertainment
1190,Via hun smartphone zijn ze eigenlijk constant met sociale media bezig.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.3sg-masc | PRONOUN.3pl | PARTICLE.eigenlijk | TOPIC.Media-entertainment
1191,Deze jongeren krijgen stress als ze hun berichten niet kunnen lezen.,SENTENCE_TYPE.Negative-declarative | TENSE.Presens | MODAL.kunnen | PRONOUN.3sg-fem | PRONOUN.3pl | NEGATION.niet | MODALITY.Epistemic-kan | SYNTAX.Subordinate-clause | CONNECTOR.als-conditional | TOPIC.Health
1192,Ze kunnen ook slaapproblemen krijgen.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.kunnen | VERBCLUSTER.modal-inf | MODALITY.Epistemic-kan
1193,En ze halen soms slechtere studieresultaten.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.3sg-fem | PRONOUN.3pl
1194,Kritische gebruikers noemen nog meer nadelen.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Adjective-comparative | PARTICLE.nog
1195,Ze vinden het eigenlijk zonde van hun tijd om sociale media te gebruiken.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | VERBCLUSTER.te-inf | ARTICLE.Het | PRONOUN.3pl | PARTICLE.eigenlijk | TOPIC.Media-entertainment
1196,Ook vinden ze de advertenties via sociale media irritant.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | PRONOUN.3sg-fem | PRONOUN.3pl | TOPIC.Media-entertainment
1197,Daarnaast zijn ze bezorgd over hun privacy.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.3sg-masc | PRONOUN.3pl
1198,Ik heb geen tv Abel en Rhana hebben een date.,SENTENCE_TYPE.Negative-declarative | TENSE.Perfectum | NEGATION.geen | CONNECTOR.en-additive | TOPIC.Media-entertainment
1199,Rhana gaat bij Abel eten.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | VERBCLUSTER.gaan-inf | TOPIC.Daily-life
1200,"Abel Zo, het eten is klaar hoor.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.Het | PARTICLE.hoor | SYNTAX.Inversion-V2 | TOPIC.Daily-life
1201,Ik heb vegetarische pasta gemaakt.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Perfectum | TOPIC.Daily-life
1202,Ik hoop dat het lekker is.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.Het | NP.Demonstrative | PRONOUN.Relative-clause | SYNTAX.Subordinate-clause
1203,"Rhana O, nou dat ziet er lekker uit.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | VERB.Separable-verb | NP.Demonstrative | PARTICLE.nou | SYNTAX.Subordinate-clause | DISCOURSE.Backchannel-opener
1204,"Abel Uh ja, ik eet eigenlijk altijd op de bank.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | NP.Noun-compound | PRONOUN.1sg | PARTICLE.eigenlijk | DISCOURSE.Backchannel-opener | TOPIC.Daily-life
1205,Vind je dat oké?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens | PRONOUN.2sg-informal | SYNTAX.Subordinate-clause | DISCOURSE.Informal-register
1206,"Rhana Ja, dat is prima.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Demonstrative | PRONOUN.Relative-clause | SYNTAX.Subordinate-clause | DISCOURSE.Backchannel-opener
1207,Gezellig.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens
1208,"Abel Zullen we iets kijken, een serie ofzo?",SENTENCE_TYPE.Yes-no-question | TENSE.Presens | PRONOUN.1pl | PRONOUN.Indefinite | TOPIC.Media-entertainment
1209,"Rhana Ja, leuk.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | DISCOURSE.Backchannel-opener
1210,Abel Waar hou je van?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens | PRONOUN.2sg-informal | DISCOURSE.Informal-register
1211,"Rhana Nou, ik kijk meestal naar het journaal.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.Het | PRONOUN.1sg | PARTICLE.nou | DISCOURSE.Backchannel-opener | TOPIC.Media-entertainment
1212,"Het is bijna acht uur, dus het begint zo.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.Het | CONNECTOR.dus-consecutive
1213,Abel Oké...,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | DISCOURSE.Backchannel-opener
1214,"Ik dacht meer aan iets spannends, met actie.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Imperfectum | NP.Adjective-comparative | PRONOUN.Indefinite
1215,Ik volg nu een serie.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | TOPIC.Media-entertainment
1216,Murder's Mansion is de titel.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De
1217,Ken je die?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens | PRONOUN.2sg-informal | DISCOURSE.Informal-register
1218,Die is echt súpergoed.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PARTICLE.echt-intensifier | DEGREE.Intensifier
1219,Die moet je absoluut zien.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.moeten | VERBCLUSTER.modal-inf | PRONOUN.2sg-informal | PARTICLE.absoluut | MODALITY.Deontic-obligation | DISCOURSE.Informal-register
1220,Rhana Nee die ken ik niet.,SENTENCE_TYPE.Negative-declarative | TENSE.Presens | NP.Demonstrative | PRONOUN.1sg | NEGATION.niet
1221,Waar gaat het over?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens | VERB.Separable-verb | ARTICLE.Het
1222,"Abel Ja, het is een thriller over dode mensen die weer gaan leven.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Futurum-gaan | ARTICLE.Het | NP.Demonstrative | PRONOUN.Relative-clause | DISCOURSE.Backchannel-opener | TOPIC.Nature-environment
1223,Met super veel bloed en actie.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | DEGREE.Intensifier | CONNECTOR.en-additive
1224,Het is echt heel tof om te kijken.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | VERBCLUSTER.te-inf | CONNECTOR.om-te-purpose | PARTICLE.echt-intensifier | DEGREE.Intensifier | TOPIC.Media-entertainment
1225,"Rhana Oké, maar zullen we misschien iets gezelligs kijken?",SENTENCE_TYPE.Yes-no-question | TENSE.Futurum-zullen | MODAL.zullen | VERBCLUSTER.modal-inf | PRONOUN.1pl | PRONOUN.Indefinite | PARTICLE.maar | MODALITY.Epistemic-adverbial | CONNECTOR.maar-adversative | DISCOURSE.Backchannel-opener | TOPIC.Media-entertainment
1226,Ik hou niet zo van series met bloed tijdens het eten.,SENTENCE_TYPE.Negative-declarative | TENSE.Presens | ARTICLE.Het | NEGATION.niet | TOPIC.Daily-life
1227,"Abel Ja, sorry.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | DISCOURSE.Backchannel-opener
1228,Je hebt gelijk.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens
1229,Waarvan hou jij dan?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens | PRONOUN.2sg-informal | DISCOURSE.Informal-register
1230,Wat kijk jij meestal?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens | PRONOUN.2sg-informal | DISCOURSE.Informal-register | DISCOURSE.Backchannel-opener
1231,Rhana Ik kijk eigenlijk niet zo veel tv.,SENTENCE_TYPE.Negative-declarative | TENSE.Presens | PARTICLE.eigenlijk | NEGATION.niet | DISCOURSE.Backchannel-opener | TOPIC.Media-entertainment
1232,Ik heb ook geen tv.,SENTENCE_TYPE.Negative-declarative | TENSE.Presens | NEGATION.geen | TOPIC.Media-entertainment
1233,Soms kijk ik online wat programma's terug die ik heb gemist.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Perfectum | NP.Demonstrative | PRONOUN.1sg | DISCOURSE.Backchannel-opener | TOPIC.Media-entertainment
1234,"Meestal kijk ik het journaal, een talkshow, of een documentaire.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.Het | PRONOUN.1sg | CONNECTOR.of-alternative | DISCOURSE.Backchannel-opener | TOPIC.Media-entertainment
1235,Een quiz vind ik soms ook wel leuk.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.1sg | PARTICLE.wel | TOPIC.Media-entertainment
1236,"Maar ik kijk eigenlijk vooral programma's van de NPO, niet van andere zenders.",SENTENCE_TYPE.Negative-declarative | TENSE.Presens | ARTICLE.De | PRONOUN.1sg | PARTICLE.eigenlijk | NEGATION.niet | TOPIC.Media-entertainment
1237,"En ik heb ook geen abonnement of zo, om series te kijken.",SENTENCE_TYPE.Negative-declarative | TENSE.Presens | VERBCLUSTER.te-inf | PRONOUN.1sg | NEGATION.geen | CONNECTOR.of-alternative | TOPIC.Media-entertainment | TOPIC.Finance-admin
